strategy,entry_time,exit_time,direction,entry,exit,size,risk_dist,pnl,r_mult,reason
SMA 20/50 L/S,2024-02-29 00:00:00,2024-03-01 00:00:00,SHORT,2035.08,2071.11,25.177,36.02,-919.55,-1.0,stop
SMA 20/50 L/S,2024-03-01 00:00:00,2024-03-04 00:00:00,SHORT,2045.5,2088.2,21.0243,42.7,-908.15,-1.0,stop
SMA 20/50 L/S,2024-03-04 00:00:00,2024-03-05 00:00:00,SHORT,2080.64,2125.02,20.0174,44.38,-898.46,-1.0,stop
SMA 20/50 L/S,2024-03-05 00:00:00,2024-03-20 00:00:00,LONG,2115.76,2209.91,18.6813,47.07,1749.39,2.0,tp
SMA 20/50 L/S,2024-03-20 00:00:00,2024-04-02 00:00:00,LONG,2156.8,2281.96,14.3297,62.58,1786.37,2.0,tp
SMA 20/50 L/S,2024-04-02 00:00:00,2024-04-12 00:00:00,LONG,2251.58,2402.03,12.1583,75.22,1823.04,2.0,tp
SMA 20/50 L/S,2024-04-12 00:00:00,2024-06-12 00:00:00,LONG,2384.09,2313.92,8.4024,111.01,-593.88,-0.63,flip
SMA 20/50 L/S,2024-06-12 00:00:00,2024-07-11 00:00:00,SHORT,2313.92,2400.07,10.7565,86.16,-932.12,-1.0,stop
SMA 20/50 L/S,2024-07-11 00:00:00,2024-07-14 00:00:00,SHORT,2378.64,2412.46,14.7098,62.36,-504.8,-0.54,flip
SMA 20/50 L/S,2024-07-14 00:00:00,2024-07-19 00:00:00,LONG,2412.46,2412.46,15.6292,58.37,-7.81,0.0,stop
SMA 20/50 L/S,2024-07-19 00:00:00,2024-09-15 00:00:00,LONG,2428.58,2588.4,11.4143,79.91,1818.48,2.0,tp
SMA 20/50 L/S,2024-09-15 00:00:00,2024-10-17 00:00:00,LONG,2578.72,2710.92,14.0733,66.1,1853.41,2.0,tp
SMA 20/50 L/S,2024-10-17 00:00:00,2024-11-06 00:00:00,LONG,2676.62,2676.62,13.7001,69.25,-6.85,0.0,stop
SMA 20/50 L/S,2024-11-06 00:00:00,2024-11-07 00:00:00,LONG,2741.64,2658.17,11.3626,83.48,-954.23,-1.0,stop
SMA 20/50 L/S,2024-11-07 00:00:00,2024-11-13 00:00:00,LONG,2654.62,2564.41,10.4081,90.21,-944.15,-1.0,stop
SMA 20/50 L/S,2024-11-13 00:00:00,2024-11-21 00:00:00,LONG,2606.14,2656.84,9.4908,97.93,476.44,0.52,flip
SMA 20/50 L/S,2024-11-21 00:00:00,2025-01-17 00:00:00,SHORT,2656.84,2714.62,8.7246,107.07,-508.47,-0.54,flip
SMA 20/50 L/S,2025-01-17 00:00:00,2025-02-04 00:00:00,LONG,2714.62,2844.84,14.2682,65.11,1850.95,2.0,tp
SMA 20/50 L/S,2025-02-04 00:00:00,2025-03-13 00:00:00,LONG,2818.82,2979.6,11.7861,80.39,1889.07,2.0,tp
SMA 20/50 L/S,2025-03-13 00:00:00,2025-03-31 00:00:00,LONG,2944.5,3116.41,11.2418,85.96,1927.01,2.0,tp
SMA 20/50 L/S,2025-03-31 00:00:00,2025-04-04 00:00:00,LONG,3106.88,3029.87,12.7979,77.01,-991.93,-1.0,stop
SMA 20/50 L/S,2025-04-04 00:00:00,2025-04-06 00:00:00,LONG,3098.08,2982.93,8.4719,115.15,-979.78,-1.0,stop
SMA 20/50 L/S,2025-04-06 00:00:00,2025-04-15 00:00:00,LONG,3006.76,3257.4,7.706,125.32,1927.56,2.0,tp
SMA 20/50 L/S,2025-04-15 00:00:00,2025-05-01 00:00:00,LONG,3228.1,3228.1,5.1914,189.72,-2.6,0.0,stop
SMA 20/50 L/S,2025-05-01 00:00:00,2025-05-12 00:00:00,LONG,3229.04,3229.04,4.7855,205.81,-2.39,0.0,stop
SMA 20/50 L/S,2025-05-12 00:00:00,2025-07-14 00:00:00,LONG,3283.0,3356.8,5.5932,176.08,409.99,0.42,flip
SMA 20/50 L/S,2025-07-14 00:00:00,2025-07-24 00:00:00,SHORT,3356.8,3383.5,10.3706,95.36,-282.18,-0.28,flip
SMA 20/50 L/S,2025-07-24 00:00:00,2025-07-28 00:00:00,LONG,3383.5,3343.08,10.1183,97.45,-414.14,-0.41,flip
SMA 20/50 L/S,2025-07-28 00:00:00,2025-08-03 00:00:00,SHORT,3343.08,3364.7,10.0868,97.34,-223.15,-0.22,flip
SMA 20/50 L/S,2025-08-03 00:00:00,2025-09-03 00:00:00,LONG,3364.7,3571.54,9.4716,103.42,1954.4,2.0,tp
SMA 20/50 L/S,2025-09-03 00:00:00,2025-09-22 00:00:00,LONG,3530.66,3734.4,9.8076,101.87,1993.22,2.0,tp
SMA 20/50 L/S,2025-09-22 00:00:00,2025-10-05 00:00:00,LONG,3695.26,3900.27,9.9408,102.5,2032.92,2.0,tp
SMA 20/50 L/S,2025-10-05 00:00:00,2025-10-13 00:00:00,LONG,3887.96,4151.63,7.8825,131.84,2074.51,2.0,tp
SMA 20/50 L/S,2025-10-13 00:00:00,2025-10-21 00:00:00,LONG,4051.73,4051.73,6.1007,173.74,-3.05,0.0,stop
SMA 20/50 L/S,2025-10-21 00:00:00,2025-10-22 00:00:00,LONG,4346.36,4049.76,3.5734,296.6,-1061.66,-1.0,stop
SMA 20/50 L/S,2025-10-22 00:00:00,2026-01-20 00:00:00,LONG,4128.25,4755.55,3.3452,313.65,2096.8,2.0,tp
SMA 20/50 L/S,2026-01-20 00:00:00,2026-01-25 00:00:00,LONG,4695.0,5064.96,5.7853,184.98,2137.48,2.0,tp
SMA 20/50 L/S,2026-01-25 00:00:00,2026-01-28 00:00:00,LONG,5003.28,5461.6,4.7633,229.16,2180.68,2.0,tp
SMA 20/50 L/S,2026-01-28 00:00:00,2026-01-29 00:00:00,LONG,5245.4,5245.4,3.5563,313.06,-1.78,0.0,stop
SMA 20/50 L/S,2026-01-29 00:00:00,2026-01-30 00:00:00,LONG,5557.45,5167.35,2.8539,390.1,-1114.71,-1.0,stop
SMA 20/50 L/S,2026-01-30 00:00:00,2026-02-01 00:00:00,LONG,5213.51,4734.24,2.2996,479.27,-1103.27,-1.0,stop
SMA 20/50 L/S,2026-02-01 00:00:00,2026-03-18 00:00:00,LONG,4817.6,4817.6,2.072,526.57,-1.04,0.0,stop
SMA 20/50 L/S,2026-03-18 00:00:00,2026-03-19 00:00:00,LONG,4986.68,4655.65,3.296,331.03,-1092.7,-1.0,stop
SMA 20/50 L/S,2026-03-19 00:00:00,2026-03-20 00:00:00,LONG,4849.6,4522.07,3.2978,327.52,-1081.76,-1.0,stop
SMA 20/50 L/S,2026-03-20 00:00:00,2026-03-22 00:00:00,LONG,4721.54,4365.4,3.0025,356.13,-1070.78,-1.0,stop
SMA 20/50 L/S,2026-03-22 00:00:00,2026-03-23 00:00:00,LONG,4470.7,4098.96,2.8475,371.75,-1059.98,-1.0,stop
SMA 20/50 L/S,2026-03-23 00:00:00,2026-04-01 00:00:00,SHORT,4367.38,4792.96,2.4624,425.58,-1049.17,-1.0,stop
Donchian-20 long,2018-01-25 00:00:00,2018-01-29 00:00:00,LONG,1363.4,1337.74,38.9733,25.66,-1019.49,-1.0,stop
Donchian-20 long,2018-01-29 00:00:00,2018-02-06 00:00:00,LONG,1348.29,1325.58,43.5732,22.71,-1011.4,-1.0,stop
Donchian-20 long,2018-02-06 00:00:00,2018-02-07 00:00:00,LONG,1342.35,1312.85,33.1927,29.5,-995.87,-1.0,stop
Donchian-20 long,2018-02-07 00:00:00,2018-02-08 00:00:00,LONG,1329.07,1310.98,30.8017,31.46,-572.6,-0.57,flip
Donchian-20 long,2018-03-25 00:00:00,2018-03-28 00:00:00,LONG,1347.7,1325.16,42.7335,22.54,-984.64,-1.0,stop
Donchian-20 long,2018-03-28 00:00:00,2018-04-25 00:00:00,LONG,1346.12,1319.83,36.2537,26.29,-971.34,-1.0,stop
Donchian-20 long,2018-04-25 00:00:00,2018-04-27 00:00:00,LONG,1328.02,1317.41,38.7514,24.34,-430.53,-0.44,flip
Donchian-20 long,2018-10-12 00:00:00,2018-11-11 00:00:00,LONG,1220.22,1210.02,37.8753,24.79,-405.27,-0.41,flip
Donchian-20 long,2018-12-04 00:00:00,2018-12-25 00:00:00,LONG,1236.96,1272.65,52.3657,17.85,1842.97,2.0,tp
Donchian-20 long,2018-12-25 00:00:00,2019-01-29 00:00:00,LONG,1268.77,1307.26,49.5028,19.25,1880.74,2.0,tp
Donchian-20 long,2019-01-29 00:00:00,2019-02-06 00:00:00,LONG,1303.7,1303.7,58.0399,16.74,-29.02,0.0,stop
Donchian-20 long,2019-02-06 00:00:00,2019-02-28 00:00:00,LONG,1313.92,1313.92,52.042,18.65,-26.02,0.0,stop
Donchian-20 long,2019-02-28 00:00:00,2019-03-01 00:00:00,LONG,1318.74,1296.23,43.1074,22.51,-991.76,-1.0,stop
Donchian-20 long,2019-03-01 00:00:00,2019-03-03 00:00:00,LONG,1313.1,1292.7,40.1071,23.94,-837.84,-0.85,flip
Donchian-20 long,2019-05-14 00:00:00,2019-05-17 00:00:00,LONG,1299.24,1280.15,49.8212,19.1,-976.4,-1.0,stop
Donchian-20 long,2019-05-17 00:00:00,2019-06-03 00:00:00,LONG,1286.2,1326.52,46.7057,20.16,1859.61,2.0,tp
Donchian-20 long,2019-06-03 00:00:00,2019-06-14 00:00:00,LONG,1311.88,1350.43,49.7899,19.28,1894.79,2.0,tp
Donchian-20 long,2019-06-14 00:00:00,2019-06-19 00:00:00,LONG,1345.42,1345.42,36.2887,26.97,-18.14,0.0,stop
Donchian-20 long,2019-06-19 00:00:00,2019-06-20 00:00:00,LONG,1344.25,1405.55,31.9137,30.65,1940.4,2.0,tp
Donchian-20 long,2019-06-20 00:00:00,2019-07-18 00:00:00,LONG,1380.66,1449.08,29.1569,34.21,1980.27,2.0,tp
Donchian-20 long,2019-07-18 00:00:00,2019-08-07 00:00:00,LONG,1422.62,1503.33,25.2037,40.35,2021.56,2.0,tp
Donchian-20 long,2019-08-07 00:00:00,2019-08-13 00:00:00,LONG,1486.14,1486.14,24.7406,41.92,-12.37,0.0,stop
Donchian-20 long,2019-08-13 00:00:00,2019-09-10 00:00:00,LONG,1516.52,1489.86,20.5579,50.44,-558.35,-0.53,flip
Donchian-20 long,2019-12-24 00:00:00,2020-01-02 00:00:00,LONG,1488.78,1526.57,54.571,18.9,2035.19,2.0,tp
Donchian-20 long,2020-01-02 00:00:00,2020-01-05 00:00:00,LONG,1519.42,1555.83,57.7564,18.2,2073.75,2.0,tp
Donchian-20 long,2020-01-05 00:00:00,2020-01-07 00:00:00,LONG,1559.74,1559.74,47.0517,22.78,-23.53,0.0,stop
Donchian-20 long,2020-01-07 00:00:00,2020-01-08 00:00:00,LONG,1559.17,1559.17,33.0939,32.37,-16.55,0.0,stop
Donchian-20 long,2020-01-08 00:00:00,2020-01-09 00:00:00,LONG,1593.08,1555.85,28.7662,37.23,-1085.34,-1.0,stop
Donchian-20 long,2020-01-09 00:00:00,2020-02-21 00:00:00,LONG,1558.32,1634.8,27.7196,38.24,2106.07,2.0,tp
Donchian-20 long,2020-02-21 00:00:00,2020-02-23 00:00:00,LONG,1626.0,1677.8,41.7296,25.9,2140.91,2.0,tp
Donchian-20 long,2020-02-23 00:00:00,2020-02-24 00:00:00,LONG,1654.6,1654.6,38.1737,28.87,-19.09,0.0,stop
Donchian-20 long,2020-02-24 00:00:00,2020-02-25 00:00:00,LONG,1662.32,1628.82,32.8925,33.49,-1118.15,-1.0,stop
Donchian-20 long,2020-02-25 00:00:00,2020-02-28 00:00:00,LONG,1655.54,1618.5,29.4393,37.04,-1105.08,-1.0,stop
Donchian-20 long,2020-02-28 00:00:00,2020-03-01 00:00:00,LONG,1638.73,1587.33,20.9963,51.4,-1089.66,-1.0,stop
Donchian-20 long,2020-03-01 00:00:00,2020-03-08 00:00:00,LONG,1591.38,1701.24,19.445,54.93,2126.6,2.0,tp
Donchian-20 long,2020-03-08 00:00:00,2020-03-12 00:00:00,LONG,1694.9,1616.45,13.8861,78.45,-1096.27,-1.0,stop
Donchian-20 long,2020-03-12 00:00:00,2020-03-13 00:00:00,LONG,1636.04,1551.03,12.6854,85.0,-1084.64,-1.0,stop
Donchian-20 long,2020-03-13 00:00:00,2020-03-15 00:00:00,LONG,1579.08,1567.35,11.3493,94.05,-138.77,-0.12,flip
Donchian-20 long,2020-04-07 00:00:00,2020-04-21 00:00:00,LONG,1659.5,1659.5,13.218,80.64,-6.61,0.0,stop
Donchian-20 long,2020-04-21 00:00:00,2020-06-05 00:00:00,LONG,1688.69,1688.69,17.6077,60.53,-8.8,0.0,stop
Donchian-20 long,2020-06-05 00:00:00,2020-06-07 00:00:00,LONG,1708.42,1674.87,24.0932,44.23,-820.37,-0.76,flip
Donchian-20 long,2020-06-22 00:00:00,2020-07-21 00:00:00,LONG,1752.32,1832.29,26.4407,39.99,2101.4,2.0,tp
Donchian-20 long,2020-07-21 00:00:00,2020-07-23 00:00:00,LONG,1819.62,1893.13,29.3315,36.76,2141.72,2.0,tp
Donchian-20 long,2020-07-23 00:00:00,2020-07-27 00:00:00,LONG,1868.4,1947.96,27.6413,39.78,2185.1,2.0,tp
Donchian-20 long,2020-07-27 00:00:00,2020-08-04 00:00:00,LONG,1931.75,2027.76,23.3558,48.0,2230.67,2.0,tp
Donchian-20 long,2020-08-04 00:00:00,2020-08-11 00:00:00,LONG,1973.86,1973.86,16.0675,71.16,-8.03,0.0,stop
Donchian-20 long,2020-08-11 00:00:00,2020-08-12 00:00:00,LONG,2020.22,1929.35,12.5803,90.87,-1149.49,-1.0,stop
Donchian-20 long,2020-08-12 00:00:00,2020-09-21 00:00:00,LONG,1885.05,1885.05,11.7867,96.01,-5.89,0.0,stop
Donchian-20 long,2020-09-21 00:00:00,2020-09-22 00:00:00,LONG,1953.15,1901.51,21.9129,51.64,-1142.48,-1.0,stop
Donchian-20 long,2020-09-22 00:00:00,2020-09-23 00:00:00,LONG,1911.57,1858.02,20.917,53.54,-1130.45,-1.0,stop
Donchian-20 long,2020-09-23 00:00:00,2020-09-24 00:00:00,LONG,1892.94,1855.96,19.2908,57.47,-723.08,-0.64,flip
Donchian-20 long,2020-11-06 00:00:00,2020-11-09 00:00:00,LONG,1936.77,1888.25,22.6973,48.52,-1112.61,-1.0,stop
Donchian-20 long,2020-11-09 00:00:00,2020-11-10 00:00:00,LONG,1962.45,1902.02,18.039,60.43,-1099.04,-1.0,stop
Donchian-20 long,2020-11-10 00:00:00,2020-11-23 00:00:00,LONG,1883.51,1821.61,17.43,61.9,-1087.65,-1.0,stop
Donchian-20 long,2020-11-23 00:00:00,2020-11-24 00:00:00,LONG,1873.54,1816.23,18.6345,57.31,-1077.29,-1.0,stop
Donchian-20 long,2020-12-18 00:00:00,2021-01-08 00:00:00,LONG,1884.7,1884.7,23.1494,45.66,-11.57,0.0,stop
Donchian-20 long,2021-01-08 00:00:00,2021-01-10 00:00:00,LONG,1909.22,1852.47,18.6243,56.75,-1066.19,-1.0,stop
Donchian-20 long,2021-01-10 00:00:00,2021-02-04 00:00:00,LONG,1849.16,1789.97,17.6722,59.2,-1054.96,-1.0,stop
Donchian-20 long,2021-02-04 00:00:00,2021-02-05 00:00:00,LONG,1822.22,1795.17,21.0289,49.24,-579.16,-0.55,flip
Donchian-20 long,2021-04-16 00:00:00,2021-05-07 00:00:00,LONG,1763.12,1840.41,26.6391,38.65,2045.85,2.0,tp
Donchian-20 long,2021-05-07 00:00:00,2021-05-25 00:00:00,LONG,1820.42,1905.21,24.7654,42.39,2087.44,2.0,tp
Donchian-20 long,2021-05-25 00:00:00,2021-06-16 00:00:00,LONG,1879.13,1836.66,25.2046,42.48,-1083.26,-1.0,stop
Donchian-20 long,2021-06-16 00:00:00,2021-06-17 00:00:00,LONG,1857.78,1806.31,20.5901,51.47,-1070.0,-1.0,stop
Donchian-20 long,2021-07-15 00:00:00,2021-07-23 00:00:00,LONG,1825.45,1791.31,30.7244,34.14,-1064.26,-1.0,stop
Donchian-20 long,2021-07-23 00:00:00,2021-08-06 00:00:00,LONG,1802.99,1767.61,29.3455,35.38,-1052.78,-1.0,stop
Donchian-20 long,2021-08-06 00:00:00,2021-08-08 00:00:00,LONG,1800.9,1764.28,28.0613,36.61,-1041.46,-1.0,stop
Donchian-20 long,2021-09-05 00:00:00,2021-09-07 00:00:00,LONG,1829.97,1798.56,32.3697,31.41,-1033.06,-1.0,stop
Donchian-20 long,2021-09-07 00:00:00,2021-09-08 00:00:00,LONG,1823.08,1789.44,29.9094,33.65,-1021.34,-1.0,stop
Donchian-20 long,2021-09-08 00:00:00,2021-09-16 00:00:00,LONG,1798.01,1764.7,29.901,33.31,-1010.97,-1.0,stop
Donchian-20 long,2021-09-16 00:00:00,2021-09-17 00:00:00,LONG,1791.24,1754.56,26.8735,36.68,-999.2,-1.0,stop
Donchian-20 long,2021-10-14 00:00:00,2021-11-10 00:00:00,LONG,1788.51,1866.38,25.0585,38.93,1938.74,2.0,tp
Donchian-20 long,2021-11-10 00:00:00,2021-11-22 00:00:00,LONG,1826.28,1826.28,23.1651,42.95,-11.58,0.0,stop
Donchian-20 long,2021-11-22 00:00:00,2021-11-23 00:00:00,LONG,1847.18,1805.54,23.8876,41.64,-1006.61,-1.0,stop
Donchian-20 long,2021-11-23 00:00:00,2021-12-02 00:00:00,LONG,1807.72,1763.26,22.1445,44.46,-995.55,-1.0,stop
Donchian-20 long,2021-12-02 00:00:00,2022-02-14 00:00:00,LONG,1776.64,1868.34,21.2505,45.85,1938.2,2.0,tp
Donchian-20 long,2022-02-14 00:00:00,2022-02-23 00:00:00,LONG,1851.72,1920.82,28.7596,34.55,1973.0,2.0,tp
Donchian-20 long,2022-02-23 00:00:00,2022-02-24 00:00:00,LONG,1896.87,1896.87,19.6747,51.5,-9.84,0.0,stop
Donchian-20 long,2022-02-24 00:00:00,2022-03-08 00:00:00,LONG,1935.52,2062.27,15.9856,63.37,2018.16,2.0,tp
Donchian-20 long,2022-03-08 00:00:00,2022-03-16 00:00:00,LONG,1991.11,1903.66,11.8146,87.45,-1039.09,-1.0,stop
Donchian-20 long,2022-03-16 00:00:00,2022-04-26 00:00:00,LONG,1916.58,1902.18,12.0764,84.69,-180.0,-0.17,flip
Donchian-20 long,2022-08-02 00:00:00,2022-08-22 00:00:00,LONG,1774.51,1731.59,23.7831,42.92,-1032.76,-1.0,stop
Donchian-20 long,2022-08-22 00:00:00,2022-08-23 00:00:00,LONG,1746.42,1738.31,32.6554,30.94,-280.97,-0.26,flip
Donchian-20 long,2022-11-09 00:00:00,2022-11-10 00:00:00,LONG,1708.28,1708.28,21.3713,47.14,-10.69,0.0,stop
Donchian-20 long,2022-11-10 00:00:00,2022-12-13 00:00:00,LONG,1709.59,1812.17,19.6368,51.29,2004.65,2.0,tp
Donchian-20 long,2022-12-13 00:00:00,2023-01-08 00:00:00,LONG,1782.5,1874.72,22.2786,46.11,2043.23,2.0,tp
Donchian-20 long,2023-01-08 00:00:00,2023-02-01 00:00:00,LONG,1867.54,1949.61,25.5272,41.03,2082.25,2.0,tp
Donchian-20 long,2023-02-01 00:00:00,2023-02-03 00:00:00,LONG,1925.55,1878.79,22.8468,46.75,-1079.62,-1.0,stop
Donchian-20 long,2023-02-03 00:00:00,2023-02-05 00:00:00,LONG,1915.96,1861.1,19.2758,54.85,-1066.93,-1.0,stop
Donchian-20 long,2023-03-12 00:00:00,2023-03-13 00:00:00,LONG,1872.4,1872.4,26.7002,39.2,-13.35,0.0,stop
Donchian-20 long,2023-03-13 00:00:00,2023-03-17 00:00:00,LONG,1881.32,1966.93,24.44,42.81,2080.29,2.0,tp
Donchian-20 long,2023-03-17 00:00:00,2023-04-13 00:00:00,LONG,1930.86,2041.74,19.2434,55.44,2124.25,2.0,tp
Donchian-20 long,2023-04-13 00:00:00,2023-05-03 00:00:00,LONG,2017.4,2017.4,21.5135,50.58,-10.76,0.0,stop
Donchian-20 long,2023-05-03 00:00:00,2023-05-18 00:00:00,LONG,2018.44,1964.16,20.0415,54.28,-1097.89,-1.0,stop
Donchian-20 long,2023-05-18 00:00:00,2023-05-19 00:00:00,LONG,1982.23,1963.22,20.7816,51.81,-405.64,-0.37,flip
Donchian-20 long,2023-07-13 00:00:00,2023-08-04 00:00:00,LONG,1960.22,1928.16,33.4635,32.05,-1089.36,-1.0,stop
Donchian-20 long,2023-08-04 00:00:00,2023-08-10 00:00:00,LONG,1935.12,1918.6,30.7178,34.56,-523.12,-0.48,flip
Donchian-20 long,2023-08-31 00:00:00,2023-09-06 00:00:00,LONG,1945.06,1916.72,37.2745,28.34,-1074.82,-1.0,stop
Donchian-20 long,2023-09-06 00:00:00,2023-09-27 00:00:00,LONG,1926.48,1898.58,37.4549,27.91,-1063.98,-1.0,stop
Donchian-20 long,2023-10-18 00:00:00,2023-11-10 00:00:00,LONG,1937.36,1937.36,23.5712,43.88,-11.79,0.0,stop
Donchian-20 long,2023-11-10 00:00:00,2023-11-28 00:00:00,LONG,1957.7,2037.03,26.0762,39.66,2055.34,2.0,tp
Donchian-20 long,2023-11-28 00:00:00,2023-12-03 00:00:00,LONG,2015.14,2096.62,25.8843,40.74,2096.28,2.0,tp
Donchian-20 long,2023-12-03 00:00:00,2023-12-04 00:00:00,LONG,2072.52,2024.83,22.5485,47.69,-1086.72,-1.0,stop
Donchian-20 long,2023-12-04 00:00:00,2023-12-05 00:00:00,LONG,2085.41,2029.77,19.1319,55.64,-1074.03,-1.0,stop
Donchian-20 long,2023-12-05 00:00:00,2023-12-13 00:00:00,LONG,2032.28,1974.09,18.1086,58.18,-1062.68,-1.0,stop
Donchian-20 long,2023-12-13 00:00:00,2024-01-18 00:00:00,LONG,1978.22,2008.04,15.1482,68.85,444.3,0.43,flip
Donchian-20 long,2024-03-01 00:00:00,2024-03-04 00:00:00,LONG,2045.5,2113.82,30.6615,34.16,2079.22,2.0,tp
Donchian-20 long,2024-03-04 00:00:00,2024-03-06 00:00:00,LONG,2080.64,2151.65,30.0761,35.51,2120.79,2.0,tp
Donchian-20 long,2024-03-06 00:00:00,2024-03-20 00:00:00,LONG,2126.08,2209.25,26.1887,41.58,2164.85,2.0,tp
Donchian-20 long,2024-03-20 00:00:00,2024-03-31 00:00:00,LONG,2156.8,2256.92,22.1811,50.06,2209.89,2.0,tp
Donchian-20 long,2024-03-31 00:00:00,2024-04-07 00:00:00,LONG,2238.44,2347.84,20.7019,54.7,2254.61,2.0,tp
Donchian-20 long,2024-04-07 00:00:00,2024-04-22 00:00:00,LONG,2323.12,2323.12,16.5744,69.68,-8.29,0.0,stop
Donchian-20 long,2024-04-22 00:00:00,2024-05-01 00:00:00,LONG,2369.34,2284.02,12.0123,96.13,-1030.89,-0.89,flip
Donchian-20 long,2024-05-16 00:00:00,2024-05-22 00:00:00,LONG,2388.59,2388.59,19.3538,59.13,-9.68,0.0,stop
Donchian-20 long,2024-05-22 00:00:00,2024-05-23 00:00:00,LONG,2413.91,2351.84,18.4334,62.07,-1153.41,-1.0,stop
Donchian-20 long,2024-05-23 00:00:00,2024-06-07 00:00:00,LONG,2372.32,2305.89,17.0495,66.43,-1141.09,-1.0,stop
Donchian-20 long,2024-06-07 00:00:00,2024-06-09 00:00:00,LONG,2380.02,2310.08,16.0276,69.95,-1129.08,-1.0,stop
Donchian-20 long,2024-07-07 00:00:00,2024-07-16 00:00:00,LONG,2385.5,2478.74,23.8028,46.62,2207.5,2.0,tp
Donchian-20 long,2024-07-16 00:00:00,2024-07-24 00:00:00,LONG,2428.5,2371.88,19.9896,56.61,-1141.65,-1.0,stop
Donchian-20 long,2024-07-24 00:00:00,2024-09-12 00:00:00,LONG,2416.38,2552.07,16.5102,67.85,2232.02,2.0,tp
Donchian-20 long,2024-09-12 00:00:00,2024-09-20 00:00:00,LONG,2515.72,2625.42,20.8266,54.85,2274.34,2.0,tp
Donchian-20 long,2024-09-20 00:00:00,2024-10-17 00:00:00,LONG,2591.3,2707.57,20.0394,58.14,2320.01,2.0,tp
Donchian-20 long,2024-10-17 00:00:00,2024-10-30 00:00:00,LONG,2676.62,2787.41,21.4472,55.4,2365.51,2.0,tp
Donchian-20 long,2024-10-30 00:00:00,2024-11-04 00:00:00,LONG,2780.02,2725.86,22.3745,54.15,-1222.85,-1.0,stop
Donchian-20 long,2024-11-04 00:00:00,2024-11-06 00:00:00,LONG,2740.9,2685.59,21.6814,55.32,-1210.16,-1.0,stop
Donchian-20 long,2024-11-06 00:00:00,2024-11-07 00:00:00,LONG,2741.64,2674.86,17.7755,66.78,-1196.0,-1.0,stop
Donchian-20 long,2024-11-07 00:00:00,2024-11-12 00:00:00,LONG,2654.62,2617.64,16.2818,72.17,-610.4,-0.51,flip
Donchian-20 long,2025-01-10 00:00:00,2025-01-23 00:00:00,LONG,2671.62,2767.83,24.2976,48.11,2325.61,2.0,tp
Donchian-20 long,2025-01-23 00:00:00,2025-02-04 00:00:00,LONG,2751.5,2856.63,22.6758,52.57,2372.69,2.0,tp
Donchian-20 long,2025-02-04 00:00:00,2025-02-20 00:00:00,LONG,2818.82,2947.45,18.902,64.31,2421.8,2.0,tp
Donchian-20 long,2025-02-20 00:00:00,2025-02-27 00:00:00,LONG,2939.74,2864.34,16.4434,75.39,-1247.97,-1.0,stop
Donchian-20 long,2025-02-27 00:00:00,2025-03-18 00:00:00,LONG,2897.16,3037.51,17.4864,70.18,2445.64,2.0,tp
Donchian-20 long,2025-03-18 00:00:00,2025-03-31 00:00:00,LONG,3014.21,3145.52,19.062,65.66,2493.59,2.0,tp
Donchian-20 long,2025-03-31 00:00:00,2025-04-04 00:00:00,LONG,3106.88,3045.27,20.7189,61.61,-1286.76,-1.0,stop
Donchian-20 long,2025-04-04 00:00:00,2025-04-06 00:00:00,LONG,3098.08,3005.96,13.7149,92.12,-1270.28,-1.0,stop
Donchian-20 long,2025-04-06 00:00:00,2025-04-09 00:00:00,LONG,3006.76,3006.76,12.4749,100.25,-6.24,0.0,stop
Donchian-20 long,2025-04-09 00:00:00,2025-04-15 00:00:00,LONG,3004.0,3259.75,9.779,127.88,2496.17,2.0,tp
Donchian-20 long,2025-04-15 00:00:00,2025-05-01 00:00:00,LONG,3228.1,3228.1,8.4033,151.78,-4.2,0.0,stop
Donchian-20 long,2025-05-01 00:00:00,2025-05-12 00:00:00,LONG,3229.04,3229.04,7.7462,164.64,-3.87,0.0,stop
Donchian-20 long,2025-05-12 00:00:00,2025-05-15 00:00:00,LONG,3283.0,3142.13,9.0535,140.86,-1279.81,-1.0,stop
Donchian-20 long,2025-06-13 00:00:00,2025-06-24 00:00:00,LONG,3425.25,3319.59,11.9487,105.65,-1268.41,-1.0,stop
Donchian-20 long,2025-06-24 00:00:00,2025-06-27 00:00:00,LONG,3352.24,3256.24,13.0178,96.0,-1256.2,-1.0,stop
Donchian-20 long,2025-06-27 00:00:00,2025-06-29 00:00:00,LONG,3294.06,3272.14,13.0143,95.05,-291.65,-0.23,flip
Donchian-20 long,2025-07-22 00:00:00,2025-07-28 00:00:00,LONG,3392.24,3312.74,15.5242,79.49,-1241.85,-1.0,stop
Donchian-20 long,2025-07-28 00:00:00,2025-09-01 00:00:00,LONG,3343.08,3498.82,15.6872,77.87,2435.34,2.0,tp
Donchian-20 long,2025-09-01 00:00:00,2025-09-02 00:00:00,LONG,3474.4,3474.4,17.9188,69.53,-8.96,0.0,stop
Donchian-20 long,2025-09-02 00:00:00,2025-09-08 00:00:00,LONG,3494.84,3647.7,16.2978,76.43,2483.22,2.0,tp
Donchian-20 long,2025-09-08 00:00:00,2025-09-22 00:00:00,LONG,3583.16,3756.11,14.6912,86.48,2533.53,2.0,tp
Donchian-20 long,2025-09-22 00:00:00,2025-09-29 00:00:00,LONG,3695.26,3859.27,15.801,82.0,2583.5,2.0,tp
